Date	Number	Color	Category	Word 1	Word 2	Word 3	Word 4
Jun 23, 2024	378	Blue	 WHAT HUMPBACK WHALES DO: 	BREACH 	DIVE 	SING 	SPOUT
Jun 23, 2024	378	Green	 MINOR AILMENTS: 	BUG 	CHILL 	COLD 	COUGH
Jun 23, 2024	378	Purple	 ___ CITY NICKNAMES: 	MAGIC 	MOTOR 	SIN 	WINDY
Jun 23, 2024	378	Yellow	 “SETTLE DOWN!”: 	EASY 	ENOUGH 	RELAX 	QUIET
Jun 24, 2024	379	Blue	 ANIMAL HOMOPHONES: 	BARE 	DEAR 	MOUSSE 	NEW
Jun 24, 2024	379	Green	 RESTAURANT COURSES: 	DESSERT 	MAIN 	SIDE 	STARTER
Jun 24, 2024	379	Purple	 RED ___: 	CARPET 	DELICIOUS 	MEAT 	TAPE
Jun 24, 2024	379	Yellow	 SORE TO THE TOUCH: 	DELICATE 	RAW 	SENSITIVE 	TENDER
Jun 25, 2024	380	Blue	 SILENT “K”: 	DOORKNOB 	KNIFE 	TOPKNOT 	UNKNOWN
Jun 25, 2024	380	Green	 DIVIDE: 	BRANCH 	FORK 	PART 	SPLIT
Jun 25, 2024	380	Purple	 KEY TO SUCCESS, SO TO SPEAK: 	FORMULA 	RECIPE 	SECRET 	TICKET
Jun 25, 2024	380	Yellow	 DIVULGE, AS PRIVATE INFORMATION: 	DISH 	SPILL 	TALK 	TELL
Jun 26, 2024	381	Blue	 CONSUMER DESIRE, COLLECTIVELY: 	APPETITE 	AUDIENCE 	DEMAND 	MARKET
Jun 26, 2024	381	Green	 PLACE TO PLUG SOMETHING IN: 	JACK 	OUTLET 	PORT 	SOCKET
Jun 26, 2024	381	Purple	 ___ AD: 	ATTACK 	PERSONAL 	POP-UP 	WANT
Jun 26, 2024	381	Yellow	 ARMY RANKS: 	CAPTAIN 	GENERAL 	MAJOR 	PRIVATE
Jun 27, 2024	382	Blue	 GROUP WITHIN A GROUP: 	CAMP 	PARTY 	SIDE 	WING
Jun 27, 2024	382	Green	 ROMANTIC LETTER SIGN-OFFS: 	ALWAYS 	KISSES 	LOVE 	YOURS
Jun 27, 2024	382	Purple	 GOLD ___: 	BOND 	LEAF 	MINE 	RUSH
Jun 27, 2024	382	Yellow	 PURSUIT: 	CHASE 	HUNT 	QUEST 	SEARCH
Jun 28, 2024	383	Blue	 INDICATION TO PROCEED: 	CUE 	PROMPT 	SIGNAL 	WORD
Jun 28, 2024	383	Green	 WIGGLE ROOM: 	FREEDOM 	LATITUDE 	LICENSE 	SLACK
Jun 28, 2024	383	Purple	 UNDERWEAR IN THE SINGULAR: 	BOXER 	BRIEF 	DRAWER 	SHORT
Jun 28, 2024	383	Yellow	 TYPES OF BAGS: 	CLUTCH 	MESSENGER 	SATCHEL 	TOTE
Jun 29, 2024	384	Blue	 PLACED DOWN: 	LAID 	PLACED 	PUT 	SAT
Jun 29, 2024	384	Green	 CONNECT: 	COUPLE 	TIE 	UNITE 	WED
Jun 29, 2024	384	Purple	 ___FLOWER: 	MAY 	SUN 	WALL 	WILD
Jun 29, 2024	384	Yellow	 HOMOPHONES: 	TO 	TOO 	TUE 	TWO
Jun 30, 2024	385	Blue	 TREES: 	ASH 	CHERRY 	EBONY 	GUM
Jun 30, 2024	385	Green	 GRILL FUEL SOURCES: 	CHARCOAL 	ELECTRIC 	GAS 	WOOD
Jun 30, 2024	385	Purple	 HOT TUB COMPONENTS: 	FILTER 	HEATER 	JET 	PUMP
Jun 30, 2024	385	Yellow	 OLD SAYING: 	ADAGE 	CHESTNUT 	MAXIM 	SAW
Jul 1, 2024	386	Blue	 SEEN ON A U.S. DOLLAR BILL: 	EAGLE 	PYRAMID 	SEAL 	WASHINGTON
Jul 1, 2024	386	Green	 SCHEME: 	CON 	HUSTLE 	RACKET 	STING
Jul 1, 2024	386	Purple	 FIRST WORDS OF CANADIAN PROVINCES/TERRITORIES: 	BRITISH 	NORTHWEST 	NOVA 	PRINCE
Jul 1, 2024	386	Yellow	 SHOW THE WAY: 	DIRECT 	GUIDE 	LEAD 	USHER
Jul 2, 2024	387	Blue	 LATIN WORDS: 	CAVEAT 	ERGO 	QUID 	VOX
Jul 2, 2024	387	Green	 ADJECTIVES FOR ASSETS: 	FIXED 	FROZEN 	LIQUID 	TOXIC
Jul 2, 2024	387	Purple	 ___ GAME: 	ARCADE 	BLAME 	NUMBERS 	SQUID
Jul 2, 2024	387	Yellow	 PACK (AWAY) FOR FUTURE USE: 	SQUIRREL 	STASH 	STORE 	STOW
Jul 3, 2024	388	Blue	 KINDS OF CAKE: 	BIRTHDAY 	CRUMB 	MARBLE 	POUND
Jul 3, 2024	388	Green	 TANGIBLE: 	CONCRETE 	MATERIAL 	REAL 	SOLID
Jul 3, 2024	388	Purple	 THINGS YOU CAN THROW, IN METAPHORS: 	CURVEBALL 	PARTY 	TANTRUM 	WRENCH
Jul 3, 2024	388	Yellow	 DEVELOP, AS IDEAS: 	BRAINSTORM 	IDEATE 	SPITBALL 	WORKSHOP
Jul 4, 2024	389	Blue	 SINGLE ROTATION: 	CYCLE 	LAP 	TURN 	REVOLUTION
Jul 4, 2024	389	Green	 THINGS STORED BY A WEB BROWSER: 	CACHE 	COOKIES 	DATA 	HISTORY
Jul 4, 2024	389	Purple	 WORDS BEFORE “BELL”: 	BAR 	DINNER 	LIBERTY 	TINKER
Jul 4, 2024	389	Yellow	 ROMANTIC RAPPORT: 	ATTRACTION 	CHEMISTRY 	FIREWORKS 	SPARKS
Jul 5, 2024	390	Blue	 CHARACTERS IN BOND MOVIES: 	BOND 	M 	MONEYPENNY 	Q
Jul 5, 2024	390	Green	 MAGAZINES: 	FORTUNE 	MAD 	NATURE 	O
Jul 5, 2024	390	Purple	 WORDS THAT PRECEDE “POP” IN MUSIC GENRES: 	BUBBLEGUM 	EURO 	K 	POWER
Jul 5, 2024	390	Yellow	 YEARN: 	DESIRE 	LONG 	PINE 	YEN
Jul 6, 2024	391	Blue	 OBJECTS PLAYED AS INSTRUMENTS: 	JUG 	SAW 	SPOONS 	WASHBOARD
Jul 6, 2024	391	Green	 PURCHASES FOR A BABY: 	BOTTLE 	CRIB 	MOBILE 	RATTLE
Jul 6, 2024	391	Purple	 ___ TAG: 	DOG 	FREEZE 	PHONE 	PRICE
Jul 6, 2024	391	Yellow	 BIOLOGICAL BUILDING BLOCKS: 	ATOM 	CELL 	MOLECULE 	PROTEIN
Jul 7, 2024	392	Blue	 SLANGY NAMES FOR PROFESSIONS: 	COPPER 	HACK 	SHRINK 	SUIT
Jul 7, 2024	392	Green	 REPLACEMENT: 	ALTERNATE 	BACKUP 	COVER 	SUB
Jul 7, 2024	392	Purple	 MARIAH CAREY NUMBER ONE HITS: 	FANTASY 	HERO 	HONEY 	SOMEDAY
Jul 7, 2024	392	Yellow	 CHANGE STATES OF MATTER: 	CONDENSE 	FREEZE 	MELT 	VAPORIZE
Jul 8, 2024	393	Blue	 SPEND TIME AT: 	FREQUENT 	HAUNT 	PATRONIZE 	VISIT
Jul 8, 2024	393	Green	 FORTITUDE: 	GRIT 	RESOLVE 	SPIRIT 	WILL
Jul 8, 2024	393	Purple	 WORDS ENDING IN NUMBERS: 	CANINE 	FREIGHT 	OFTEN 	OZONE
Jul 8, 2024	393	Yellow	 BIT OF ADVICE: 	POINTER 	SUGGESTION 	TIP 	TRICK
Jul 9, 2024	394	Blue	 TV SHOWS MINUS “S”: 	CHEER 	FRIEND 	SCRUB 	WEED
Jul 9, 2024	394	Green	 MESS OF HAIR: 	MANE 	MOP 	SHOCK 	TANGLE
Jul 9, 2024	394	Purple	 WORDS AFTER “HEDGE”: 	FUND 	HOG 	MAZE 	TRIMMER
Jul 9, 2024	394	Yellow	 CHRONICLE: 	JOURNAL 	LOG 	RECORD 	REGISTER
Jul 10, 2024	395	Blue	 FISH: 	BASS 	FLUKE 	PERCH 	PIKE
Jul 10, 2024	395	Green	 BACK TALK: 	ATTITUDE 	CHEEK 	LIP 	SASS
Jul 10, 2024	395	Purple	 COMPONENTS OF EYEGLASSES: 	BRIDGE 	LENS 	RIM 	TEMPLE
Jul 10, 2024	395	Yellow	 FUTURE LIKELIHOOD: 	CHANCE 	FORECAST 	OUTLOOK 	PROSPECT
Jul 11, 2024	396	Blue	 TRANSFER: 	GIVE 	HAND 	PASS 	SEND
Jul 11, 2024	396	Green	 FUNDAMENTAL: 	ESSENTIAL 	KEY 	PRINCIPAL 	STAPLE
Jul 11, 2024	396	Purple	 LIGHT-UP SIGNS: 	APPLAUSE 	EXIT 	RECORDING 	WALK
Jul 11, 2024	396	Yellow	 SCHOOL SUPPLIES: 	PEN 	RULER 	SCISSORS 	TAPE
Jul 12, 2024	397	Blue	 ASSOCIATED WITH “DOVE”: 	CHOCOLATE 	PEACE 	PIGEON 	SOAP
Jul 12, 2024	397	Green	 ROULETTE BETS: 	BLACK 	EVEN 	ODD 	RED
Jul 12, 2024	397	Purple	 ___ GOOSE: 	GREY 	GOLDEN 	MOTHER 	SILLY
Jul 12, 2024	397	Yellow	 SCHOOL FACILITIES: 	AUDITORIUM 	GYM 	LAB 	LIBRARY
Jul 13, 2024	398	Blue	 COME ACROSS AS: 	APPEAR 	LOOK 	SEEM 	SOUND
Jul 13, 2024	398	Green	 EMBODIMENT: 	AVATAR 	CHARACTER 	FIGURE 	PERSONA
Jul 13, 2024	398	Purple	 SILENT “T”: 	CASTLE 	HUSTLE 	LISTEN 	WITCH
Jul 13, 2024	398	Yellow	 ENORMOUS: 	GIANT 	MAMMOTH 	MONSTER 	TITANIC
Jul 14, 2024	399	Blue	 PROFESSION: 	BUSINESS 	FIELD 	LINE 	TRADE
Jul 14, 2024	399	Green	 CONDITIONS FOR COLLECTIBLES: 	FAIR 	FINE 	GOOD 	MINT
Jul 14, 2024	399	Purple	 WORDS BEFORE “NUT”: 	BRAZIL 	BUTTER 	DOUGH 	PINE
Jul 14, 2024	399	Yellow	 SLENDER PROJECTIONS: 	POINT 	PRONG 	TINE 	TIP
Jul 15, 2024	400	Blue	 WAYS TO SECURE A TV: 	BASE 	BRACKET 	MOUNT 	STAND
Jul 15, 2024	400	Green	 FACADE: 	BLUFF 	FRONT 	SHAM 	SHOW
Jul 15, 2024	400	Purple	 LIQUOR BOTTLE SIZES: 	FIFTH 	HANDLE 	LITER 	PINT
Jul 15, 2024	400	Yellow	 REGARD AS TRUE: 	ACCEPT 	BELIEVE 	BUY 	TRUST
Jul 16, 2024	401	Blue	 STARTS OF BROADWAY MUSICALS: 	FIDDLER 	JERSEY 	KINKY 	MERRILY
Jul 16, 2024	401	Green	 EXPERIMENTAL: 	EXPLORATORY 	PILOT 	PRELIMINARY 	TRIAL
Jul 16, 2024	401	Purple	 PETER ___: 	PAN 	PARKER 	PIPER 	RABBIT
Jul 16, 2024	401	Yellow	 IN A BAD MOOD: 	CROSS 	SHORT 	SURLY 	TESTY
Jul 17, 2024	402	Blue	 ANIMAL GROUP NAMES: 	PACK 	PRIDE 	SCHOOL 	SWARM
Jul 17, 2024	402	Green	 HINDER: 	CHECK 	CURB 	HAMPER 	INHIBIT
Jul 17, 2024	402	Purple	 STARTS OF U.S. PRESIDENTS: 	BIDE 	CART 	NIX 	WASHING
Jul 17, 2024	402	Yellow	 BUILDINGS AROUND TOWN: 	BANK 	LAUNDROMAT 	POST OFFICE 	SUPERMARKET
Jul 18, 2024	403	Blue	 GLITZINESS: 	DAZZLE 	FLASH 	POMP 	RITZ
Jul 18, 2024	403	Green	 BOXING UNIT: 	BOUT 	CONTEST 	MATCH 	ROUND
Jul 18, 2024	403	Purple	 EMOJI: 	FIRE 	HEART 	SKULL 	SPARKLES
Jul 18, 2024	403	Yellow	 OPEN SPACE: 	COURT 	PLAZA 	SQUARE 	YARD
Jul 19, 2024	404	Blue	 GAS PUMP OPTIONS: 	DIESEL 	PLUS 	PREMIUM 	REGULAR
Jul 19, 2024	404	Green	 INSULT: 	BURN 	DIG 	JAB 	SLIGHT
Jul 19, 2024	404	Purple	 ___ TABLE: 	COFFEE 	PERIODIC 	POOL 	WATER
Jul 19, 2024	404	Yellow	 ROMANTIC PARTNER: 	FLAME 	LOVER 	STEADY 	SWEETHEART
Jul 20, 2024	405	Blue	 ENERGY FOR AN ELECTRONIC DEVICE: 	BATTERY 	CHARGE 	JUICE 	POWER
Jul 20, 2024	405	Green	 EXERTION: 	EFFORT 	LABOR 	SWEAT 	WORK
Jul 20, 2024	405	Purple	 WHAT “POP” MIGHT MEAN: 	BURST 	DAD 	MAINSTREAM 	SODA
Jul 20, 2024	405	Yellow	 EFFORTLESS: 	FLUID 	GRACEFUL 	NATURAL 	SMOOTH
Jul 21, 2024	406	Blue	 CARPENTRY TOOLS: 	CLAMP 	FILE 	LEVEL 	SAW
Jul 21, 2024	406	Green	 CONSTITUTION: 	COMPOSITION 	FABRIC 	MAKEUP 	STRUCTURE
Jul 21, 2024	406	Purple	 MATH ABBREVIATIONS: 	LOG 	MAX 	MOD 	TAN
Jul 21, 2024	406	Yellow	 WAYS TO SUPPORT A CANDIDATE: 	CAMPAIGN 	CANVASS 	ORGANIZE 	STUMP
Jul 22, 2024	407	Blue	 USED TO REDIRECT TRAFFIC: 	BARRIER 	CONE 	FLAG 	FLARE
Jul 22, 2024	407	Green	 MUSICAL INSTRUMENTS: 	FIDDLE 	HORN 	RECORDER 	TRIANGLE
Jul 22, 2024	407	Purple	 FOOD ___: 	CHAIN 	FIGHT 	PROCESSOR 	PYRAMID
Jul 22, 2024	407	Yellow	 REALM OF EXPERTISE: 	AREA 	DOMAIN 	FIELD 	SPHERE
Jul 23, 2024	408	Blue	 ONE WHO LIKES SHOWING OFF: 	HAM 	HOT DOG 	PEACOCK 	SHOWBOAT
Jul 23, 2024	408	Green	 UTTERANCE: 	NOISE 	PEEP 	SOUND 	WORD
Jul 23, 2024	408	Purple	 LOONEY TUNES CHARACTERS MINUS A LETTER: 	BUG 	PORK 	SPEED 	TWEET
Jul 23, 2024	408	Yellow	 IMPOSTOR: 	CHARLATAN 	FRAUD 	QUACK 	SHAM
Jul 24, 2024	409	Blue	 BABY ANIMALS: 	CALF 	CUB 	FAWN 	KIT
Jul 24, 2024	409	Green	 POULTRY CUTS: 	BREAST 	TENDER 	THIGH 	WING
Jul 24, 2024	409	Purple	 PUSH THROUGH A CROWD: 	BARGE 	JOSTLE 	MUSCLE 	SHOULDER
Jul 24, 2024	409	Yellow	 JOKE AROUND WITH: 	KID 	RAZZ 	RIB 	TEASE
Jul 25, 2024	410	Blue	 NATURAL ABILITY: 	FACULTY 	FLAIR 	INSTINCT 	TALENT
Jul 25, 2024	410	Green	 LEAD, AS A TV PROGRAM: 	ANCHOR 	HOST 	MODERATE 	PRESENT
Jul 25, 2024	410	Purple	 WRAPPED THINGS: 	BURRITO 	GIFT 	MUMMY 	SPRAIN
Jul 25, 2024	410	Yellow	 ANCIENT WRITING SURFACES: 	CLAY 	PAPYRUS 	PARCHMENT 	WAX
Jul 26, 2024	411	Blue	 DRAWBACK: 	CON 	DING 	MINUS 	STRIKE
Jul 26, 2024	411	Green	 ADVOCATE FOR: 	BACK 	CHAMPION 	ENDORSE 	SUPPORT
Jul 26, 2024	411	Purple	 INSTRUMENT HOMOPHONES: 	BASE 	LIAR 	LOOT 	SYMBOL
Jul 26, 2024	411	Yellow	 BASIC DIRECTIONS: 	DOWN 	LEFT 	RIGHT 	UP
Jul 27, 2024	412	Blue	 HOTTIE: 	BABE 	FOX 	SNACK 	TEN
Jul 27, 2024	412	Green	 CREATE, AS RESULTS: 	BEAR 	GENERATE 	PRODUCE 	YIELD
Jul 27, 2024	412	Purple	 WORDS REPRESENTED BY THE LETTER "R": 	ARE 	RADIUS 	REVERSE 	RIGHT
Jul 27, 2024	412	Yellow	 OFF-TOPIC REMARKS: 	ASIDE 	DETOUR 	DIGRESSION 	TANGENT
Jul 28, 2024	413	Blue	 NERVOUSNESS, IN THE SINGULAR: 	BUTTERFLY 	JITTER 	NERVE 	WILLY
Jul 28, 2024	413	Green	 CAT COAT PATTERNS: 	CALICO 	TABBY 	TORTOISESHELL 	TUXEDO
Jul 28, 2024	413	Purple	 STARTING WITH VEGETABLES: 	BEETHOVEN 	CORNUCOPIA 	KALEIDOSCOPE 	PEACOCK
Jul 28, 2024	413	Yellow	 PARTS OF A BOOK: 	COVER 	JACKET 	PAGE 	SPINE
Jul 29, 2024	414	Blue	 ASSOCIATED WITH SCALES: 	FISH 	JUSTICE 	LIBRA 	SOLFEGE
Jul 29, 2024	414	Green	 STREET SUFFIXES: 	ALLEY 	COURT 	DRIVE 	LANE
Jul 29, 2024	414	Purple	 THINGS WITH SPOUTS: 	FOUNTAIN 	GUTTER 	TEAPOT 	WHALE
Jul 29, 2024	414	Yellow	 STADIUMS: 	ARENA 	BOWL 	COLISEUM 	DOME
Jul 30, 2024	415	Blue	 ABILITY TO DO SOMETHING WELL: 	FACILITY 	FLAIR 	GIFT 	KNACK
Jul 30, 2024	415	Green	 PROVIDE MORE DETAILS: 	ELABORATE 	EXPAND 	EXPLAIN 	SPECIFY
Jul 30, 2024	415	Purple	 GROUP OF BUILDINGS: 	BLOCK 	COMPLEX 	COMPOUND 	DEVELOPMENT
Jul 30, 2024	415	Yellow	 PEACHY KEEN: 	NEAT 	NIFTY 	SUPER 	SWELL
Jul 31, 2024	416	Blue	 ALE STYLES: 	AMBER 	PORTER 	SOUR 	STOUT
Jul 31, 2024	416	Green	 FINGERS: 	LITTLE 	MIDDLE 	POINTER 	RING
Jul 31, 2024	416	Purple	 FRENCH ___: 	BULLDOG 	FRY 	HORN 	KISS
Jul 31, 2024	416	Yellow	 RASPY: 	GRUFF 	HOARSE 	HUSKY 	ROUGH
Aug 1, 2024	417	Blue	 BOOKSTORE SECTIONS: 	FICTION 	HUMOR 	ROMANCE 	TRAVEL
Aug 1, 2024	417	Green	 THROW: 	CAST 	CHUCK 	FLING 	HURL
Aug 1, 2024	417	Purple	 ___ SOCKS: 	ANKLE 	CREW 	SWEAT 	TUBE
Aug 1, 2024	417	Yellow	 PROMOTE: 	HYPE 	MARKET 	PITCH 	SELL
Aug 2, 2024	418	Blue	 ADJECTIVES USED IN GRAMMAR: 	DIRECT 	IRREGULAR 	POSSESSIVE 	PRESENT
Aug 2, 2024	418	Green	 THINGS A DJ DOES: 	MIX 	SAMPLE 	SCRATCH 	SPIN
Aug 2, 2024	418	Purple	 WHAT “GREEN” MIGHT MEAN: 	ECOLOGICAL 	JEALOUS 	LUSH 	NAUSEOUS
Aug 2, 2024	418	Yellow	 STRETCH, AS ONE’S PATIENCE: 	STRAIN 	TAX 	TEST 	TRY
Aug 3, 2024	419	Blue	 NONSENSE: 	BALONEY 	BULL 	BUNK 	TRIPE
Aug 3, 2024	419	Green	 TOLERATE: 	BEAR 	STAND 	STOMACH 	TAKE
Aug 3, 2024	419	Purple	 THINGS TO CLICK: 	HEELS 	MOUSE 	REMOTE 	TONGUE
Aug 3, 2024	419	Yellow	 BIT OF EXCITEMENT: 	HIGH 	KICK 	RUSH 	THRILL
Aug 4, 2024	420	Blue	 BEGINNING WITH DOUBLE LETTERS: 	AARDVARK 	EERIE 	LLAMA 	OOZE
Aug 4, 2024	420	Green	 UP FOR IT: 	AMENABLE 	DOWN 	GAME 	WILLING
Aug 4, 2024	420	Purple	 NICKNAMES FOR THE SEA, WITH “THE”: 	BLUE 	BRINY 	DEEP 	DRINK
Aug 4, 2024	420	Yellow	 KIDDO: 	BUDDY 	CHAMP 	SPORT 	TIGER
Aug 5, 2024	421	Blue	 ARE WE CLEAR?: 	CAPISCE 	GET IT 	SEE 	UNDERSTAND
Aug 5, 2024	421	Green	 KINDS OF GREETING CARDS: 	BIRTHDAY 	CONGRATULATIONS 	GET WELL 	THANK YOU
Aug 5, 2024	421	Purple	 WORDS AFTER “EYE”: 	CANDY 	CONTACT 	SHADOW 	WITNESS
Aug 5, 2024	421	Yellow	 SURVIVE: 	GET BY 	HACK IT 	MAKE DO 	MANAGE
Aug 6, 2024	422	Blue	 TAKE ISSUE: 	DISAPPROVE 	MIND 	OBJECT 	PROTEST
Aug 6, 2024	422	Green	 ONE IN A RESEARCH STUDY: 	GUINEA PIG 	PARTICIPANT 	SUBJECT 	VOLUNTEER
Aug 6, 2024	422	Purple	 ___HORN: 	BULL 	FOG 	MATTER 	SHOE
Aug 6, 2024	422	Yellow	 FLUFFY WHITE THINGS: 	CLOUD 	COTTON BALL 	DANDELION 	SHEEP
Aug 7, 2024	423	Blue	 ELECTROMAGNETIC SPECTRUM: 	MICROWAVE 	RADIO 	VISIBLE 	X-RAY
Aug 7, 2024	423	Green	 RESTAURANT JOBS: 	COOK 	DISHWASHER 	HOST 	SERVER
Aug 7, 2024	423	Purple	 THINGS WITH BITS: 	BRIDLE 	BYTE 	COMEDIAN 	DRILL
Aug 7, 2024	423	Yellow	 CRAM: 	JAM 	PACK 	RAM 	STUFF
Aug 8, 2024	424	Blue	 MAINSTAY: 	ANCHOR 	BACKBONE 	CORNERSTONE 	PILLAR
Aug 8, 2024	424	Green	 REITERATE: 	ECHO 	PARROT 	REPEAT 	QUOTE
Aug 8, 2024	424	Purple	 ___ RADIO: 	HAM 	PIRATE 	SATELLITE 	TALK
Aug 8, 2024	424	Yellow	 SPLASHY WAYS TO ENTER A POOL: 	BACKFLIP 	BELLYFLOP 	CANNONBALL 	JACKKNIFE
Aug 9, 2024	425	Blue	 ROCK GENRES: 	GLAM 	GOTH 	METAL 	PUNK
Aug 9, 2024	425	Green	 SUPPORTER: 	ADVOCATE 	CHAMPION 	CHEERLEADER 	EXPONENT
Aug 9, 2024	425	Purple	 SHOCK ___: 	HORROR 	JOCK 	VALUE 	WAVE
Aug 9, 2024	425	Yellow	 NOT PRESENT: 	ABSENT 	ELSEWHERE 	GONE 	MIA
Aug 10, 2024	426	Blue	 MICROSOFT PRODUCTS: 	EDGE 	OFFICE 	TEAMS 	WINDOWS
Aug 10, 2024	426	Green	 BE IN COMMISSION: 	FUNCTION 	OPERATE 	RUN 	WORK
Aug 10, 2024	426	Purple	 BIOPICS: 	BLONDE 	JOBS 	MILK 	VICE
Aug 10, 2024	426	Yellow	 THINGS THAT ARE RED: 	DEVIL 	MARS 	ROSE 	STRAWBERRY
Aug 11, 2024	427	Blue	 REGARDING: 	ABOUT 	CONCERNING 	ON 	TOWARD
Aug 11, 2024	427	Green	 ALL-TIME GREAT: 	BEST 	CHAMP 	GOAT 	LEGEND
Aug 11, 2024	427	Purple	 HOMOPHONES OF BODY FEATURES: 	HARE 	I 	MUSSEL 	NAVAL
Aug 11, 2024	427	Yellow	 LARGE BOAT: 	BARGE 	CRAFT 	SHIP 	VESSEL
Aug 12, 2024	428	Blue	 SLANG FOR TOILET: 	CAN 	HEAD 	JOHN 	THRONE
Aug 12, 2024	428	Green	 MATTRESS SIZES: 	FULL 	KING 	QUEEN 	TWIN
Aug 12, 2024	428	Purple	 KINDS OF KNIVES: 	BOWIE 	BUTCHER 	BUTTER 	BUTTERFLY
Aug 12, 2024	428	Yellow	 METAL ELEMENTS: 	GOLD 	LEAD 	MERCURY 	TIN
Aug 13, 2024	429	Blue	 OBVIOUS: 	CLEAR 	MARKED 	PRONOUNCED 	STRIKING
Aug 13, 2024	429	Green	 NICKNAME: 	DESIGNATION 	HANDLE 	MONIKER 	SOBRIQUET
Aug 13, 2024	429	Purple	 ___HOUSE (THAT AREN’T HOUSES): 	PORTER 	POWER 	ROUGH 	WHEEL
Aug 13, 2024	429	Yellow	 STATED: 	SAID 	SPOKE 	TOLD 	VOICED
Aug 14, 2024	430	Blue	 THINGS BEES DO: 	BUZZ 	DANCE 	POLLINATE 	STING
Aug 14, 2024	430	Green	 FLOWERS: 	DAISY 	JASMINE 	PETUNIA 	POPPY
Aug 14, 2024	430	Purple	 FIRST NAMES OF YANKEES LEGENDS: 	BABE 	LOU 	MICKEY 	YOGI
Aug 14, 2024	430	Yellow	 BLUNDER: 	BOO-BOO 	FLUB 	GAFFE 	GOOF
Aug 15, 2024	431	Blue	 BEERS, FAMILIARLY: 	BUD 	NATTY 	SIERRA 	STELLA
Aug 15, 2024	431	Green	 OTHER HALF: 	COMPLEMENT 	MATCH 	MATE 	PARTNER
Aug 15, 2024	431	Purple	 WORDS AFTER “PAY”: 	CHECK 	DIRT 	PAL 	PHONE
Aug 15, 2024	431	Yellow	 BREADTH: 	EXTENT 	RANGE 	REACH 	SCOPE
Aug 16, 2024	432	Blue	 KINDS OF BOOTS: 	ANKLE 	COWBOY 	GO-GO 	THIGH-HIGH
Aug 16, 2024	432	Green	 U.S. STATE ABBREVIATIONS: 	HI 	MA 	OR 	PA
Aug 16, 2024	432	Purple	 THINGS THAT GO UP AND DOWN: 	ELEVATOR 	SUN 	TIDE 	YO-YO
Aug 16, 2024	432	Yellow	 MEH: 	AVERAGE 	FAIR 	OK 	SO-SO
Aug 17, 2024	433	Blue	 FIRST AID KIT ITEMS: 	BANDAGE 	DRESSING 	SCISSORS 	TAPE
Aug 17, 2024	433	Green	 CANOODLE: 	FRENCH 	KISS 	MAKE OUT 	NECK
Aug 17, 2024	433	Purple	 HOUSE STYLES: 	COTTAGE 	CRAFTSMAN 	PRAIRIE 	RANCH
Aug 17, 2024	433	Yellow	 SPOKEN COMMUNICATION: 	DIALECT 	LANGUAGE 	SPEECH 	TONGUE
Aug 18, 2024	434	Blue	 CANDY PIECES: 	KISS 	NERD 	RUNT 	WHOPPER
Aug 18, 2024	434	Green	 “HERE’S A THOUGHT ...”: 	PERHAPS 	SAY 	SUPPOSE 	WHAT IF
Aug 18, 2024	434	Purple	 SEVEN DWARFS MINUS LAST LETTER: 	DO 	DOPE 	GRUMP 	SLEEP
Aug 18, 2024	434	Yellow	 ALARM CLOCK BUTTONS: 	ALARM 	HOUR 	SNOOZE 	TIME SET
Aug 19, 2024	435	Blue	 YOGA POSES: 	CHAIR 	MOUNTAIN 	TREE 	WARRIOR
Aug 19, 2024	435	Green	 BRATWURST GO-WITHS: 	BRAT 	BUN 	MUSTARD 	SAUERKRAUT
Aug 19, 2024	435	Purple	 STARTING WITH PIXAR MOVIES: 	COCONUT 	SOULMATE 	UPDO 	WALLET
Aug 19, 2024	435	Yellow	 MUSIC GENRES: 	BLUES 	COUNTRY 	FOLK 	ROCK
Aug 20, 2024	436	Blue	 ZODIAC SYMBOLS: 	BULL 	CRAB 	LION 	RAM
Aug 20, 2024	436	Green	 ROTATE: 	CRANK 	REEL 	TURN 	WIND
Aug 20, 2024	436	Purple	 DR. SEUSS TITLE FIGURES: 	CAT 	GRINCH 	POP 	TURTLE
Aug 20, 2024	436	Yellow	 RUSH OF WIND: 	BLOW 	DRAFT 	GUST 	PUFF
Aug 21, 2024	437	Blue	 KINDS OF CHARTS: 	BAR 	BUBBLE 	LINE 	PIE
Aug 21, 2024	437	Green	 THINGS THAT ARE INFLATED: 	BALLOON 	BASKETBALL 	FLOATIE 	TIRE
Aug 21, 2024	437	Purple	 CLASSIC COCKTAIL TYPES: 	FIZZ 	PUNCH 	SLING 	SOUR
Aug 21, 2024	437	Yellow	 COVER WITH A THICK LAYER: 	CAKE 	COAT 	PLASTER 	SMEAR
Aug 22, 2024	438	Blue	 NEWSPAPER NAMES: 	GLOBE 	MIRROR 	POST 	SUN
Aug 22, 2024	438	Green	 TIER: 	DECK 	FLOOR 	LEVEL 	STORY
Aug 22, 2024	438	Purple	 PRANK VERBS: 	EGG 	MOON 	STREAK 	TOILET PAPER
Aug 22, 2024	438	Yellow	 CLASSIC MOVIE THEATER EQUIPMENT: 	PROJECTOR 	REEL 	SCREEN 	SPEAKER
Aug 23, 2024	439	Blue	 BEIGE SHADES: 	BUFF 	CREAM 	FAWN 	TAN
